date,open,high,low,close,volume,NVT
2014-02-16,4023.0,4044.0,3780.3,3825.55,107932.3344,125.64938889999999
2014-02-17,3825.54,4000.0,3667.0,3929.0,131769.6378,125.64938889999999
2014-02-18,3928.0,3961.0,3791.0,3800.0,77558.2426,105.5336287
2014-02-19,3800.0,3877.98,3790.08,3814.0,38951.6159,105.5336287
2014-02-20,3814.97,3850.0,3580.0,3627.8,112143.5042,125.73009099999999
2014-02-21,3627.8,3645.0,3267.0,3428.99,194593.8272,125.73009099999999
2014-02-22,3428.99,3628.0,3400.9,3516.0,116332.6347,153.46456640000002
2014-02-23,3516.0,3920.0,3515.99,3800.0,224078.1566,153.46456640000002
2014-02-24,3798.05,3859.9,3548.0,3625.07,166863.3054,74.77575829999999
2014-02-25,3625.07,3640.0,3040.99,3375.02,334562.3555,74.77575829999999
2014-02-26,3375.02,3627.99,3227.99,3472.0,254801.6691,93.36684735
2014-02-27,3471.01,3610.0,3462.99,3535.0,140844.3989,93.36684735
2014-02-28,3534.0,3570.0,3380.1,3420.0,114792.6895,100.2156265
2014-03-01,3421.0,3509.0,3376.0,3447.99,104047.5818,100.2156265
2014-03-02,3447.86,3497.5,3420.13,3438.0,48569.7179,175.8898515
2014-03-03,3438.02,3745.02,3420.5,3687.03,147378.3399,175.8898515
2014-03-04,3688.0,4296.89,3653.0,4205.01,339836.8291,64.72071512
2014-03-05,4205.0,4209.0,3850.01,3930.04,220155.5261,64.72071512
2014-03-06,3930.0,4020.0,3875.0,3918.0,100085.5329,101.3202442
2014-03-07,3918.13,3946.23,3810.0,3842.0,88527.2531,101.3202442
2014-03-08,3842.0,3882.0,3642.02,3657.01,121528.674,26.86726633
2014-03-09,3657.01,3836.66,3630.0,3805.2,110987.0862,26.86726633
2014-03-10,3805.21,3865.0,3768.1,3787.0,94244.4552,23.1788123
2014-03-11,3787.0,3838.0,3770.0,3789.0,57127.7129,23.1788123
2014-03-12,3789.98,3885.99,3786.3,3867.44,78274.4935,41.82697654
2014-03-13,3867.44,3938.39,3857.0,3910.12,66201.1439,41.82697654
2014-03-14,3910.12,3925.0,3795.0,3832.0,78300.0773,56.57123642
2014-03-15,3832.11,3850.02,3810.0,3831.97,36922.0161,56.57123642
2014-03-16,3831.97,3866.0,3830.0,3833.02,29396.298,213.272233
2014-03-17,3833.02,3848.0,3729.9,3766.05,59703.4314,213.272233
2014-03-18,3767.0,3768.0,3657.85,3702.01,85295.1452,141.70807480000002
2014-03-19,3703.0,3818.01,3695.0,3740.01,64560.8224,141.70807480000002
2014-03-20,3740.01,3750.0,3628.99,3648.9,46581.2159,90.27303531
2014-03-21,3647.07,3706.0,3213.1,3556.03,150476.4549,90.27303531
2014-03-22,3556.5,3560.04,3440.0,3460.17,58733.3853,167.6990791
2014-03-23,3460.84,3489.9,3441.0,3452.22,18627.7187,167.6990791
2014-03-24,3452.2,3486.02,3376.0,3448.0,63194.2459,156.0510636
2014-03-25,3448.1,3593.9,3441.05,3539.0,62466.15,156.0510636
2014-03-26,3539.0,3626.0,3494.33,3599.82,87075.026,156.69136709999998
2014-03-27,3599.82,3602.27,3018.88,3126.03,188773.4582,156.69136709999998
2014-03-28,3128.02,3215.0,2801.0,3030.0,210370.4625,73.68975054
2014-03-29,3030.0,3062.0,2950.0,2996.62,40848.6254,73.68975054
2014-03-30,2996.62,3004.99,2731.0,2785.0,75817.5847,130.5892067
2014-03-31,2783.98,2897.3,2600.0,2794.9,114991.5606,130.5892067
2014-04-01,2794.9,2918.0,2705.51,2853.51,93991.0441,102.245345
2014-04-02,2853.8,3002.0,2621.1,2689.81,135233.7758,102.245345
2014-04-03,2689.81,2710.02,2410.08,2659.0,158854.5389,82.95130385
2014-04-04,2658.98,2789.01,2581.01,2749.0,115948.9638,82.95130385
2014-04-05,2749.0,2834.98,2710.02,2820.01,60042.5039,107.78859440000001
2014-04-06,2820.01,2900.0,2788.0,2834.8,66267.5472,107.78859440000001
2014-04-07,2834.8,2878.0,2769.13,2784.06,42217.3324,153.61196769999998
2014-04-08,2783.5,2850.0,2740.22,2788.0,53103.3785,153.61196769999998
2014-04-09,2788.96,2826.91,2698.99,2735.66,44155.7305,142.67937869999997
2014-04-10,2738.08,2761.0,2420.11,2461.9,98381.1513,142.67937869999997
2014-04-11,2462.0,2710.0,2223.22,2595.02,162652.2669,62.24766786
2014-04-12,2595.02,2781.0,2593.0,2680.24,89295.4748,62.24766786
2014-04-13,2680.24,2691.01,2530.0,2545.1,42926.4891,244.97616119999998
2014-04-14,2545.2,2935.99,2505.0,2860.0,113346.05099999999,244.97616119999998
2014-04-15,2860.98,3183.0,2831.0,3113.0,172155.8253,102.6987699
2014-04-16,3113.0,3449.21,3101.01,3186.01,164052.7323,102.6987699
2014-04-17,3187.0,3350.0,3023.0,3094.0,115702.4777,94.88384558
2014-04-18,3096.0,3135.0,2945.98,2974.95,61830.6251,94.88384558
2014-04-19,2974.95,3170.07,2912.0,3085.03,78445.3445,224.8146313
2014-04-20,3085.0,3225.02,3080.09,3103.0,51983.4406,224.8146313
2014-04-21,3103.02,3255.0,3060.03,3127.19,70586.2523,92.19401901
2014-04-22,3128.99,3195.0,3067.1,3128.5,58486.3822,92.19401901
2014-04-23,3128.5,3131.92,3050.18,3065.0,26268.5614,106.8527675
2014-04-24,3065.0,3115.0,3019.98,3086.79,44785.3642,106.8527675
2014-04-25,3086.76,3155.0,2658.94,2771.0,129245.03300000001,101.7776199
2014-04-26,2769.96,2867.09,2720.0,2842.0,41629.2464,101.7776199
2014-04-27,2841.12,2854.98,2772.09,2777.37,18749.6246,205.967927
2014-04-28,2777.38,2782.03,2555.0,2698.0,85260.2709,205.967927
2014-04-29,2698.0,2781.6,2650.0,2761.98,63492.705,131.8466058
2014-04-30,2761.97,2824.8,2660.25,2797.82,70056.6278,131.8466058
2014-05-01,2797.95,2859.59,2775.08,2798.0,30042.8893,168.4442336
2014-05-02,2798.0,2829.98,2715.0,2737.2,24346.6178,168.4442336
2014-05-03,2737.19,2757.46,2683.0,2695.95,19630.7214,179.1483295
2014-05-04,2695.95,2748.92,2664.0,2701.97,33688.659,179.1483295
2014-05-05,2701.92,2719.0,2636.66,2662.84,21886.3786,201.6816398
2014-05-06,2662.72,2712.2,2559.04,2675.0,56881.0714,201.6816398
2014-05-07,2675.46,2747.9,2656.0,2742.27,41362.5347,118.1061852
2014-05-08,2741.03,2810.68,2729.96,2747.75,44898.187000000005,118.1061852
2014-05-09,2747.76,2820.95,2723.0,2815.0,34402.541,158.7209409
2014-05-10,2815.02,2843.95,2785.1,2797.46,26809.9683,158.7209409
2014-05-11,2797.1,2818.0,2671.1,2686.02,29948.6299,260.4825176
2014-05-12,2686.02,2729.6,2671.5,2720.02,27471.5897,260.4825176
2014-05-13,2720.02,2728.99,2688.0,2699.97,17627.5018,152.06225049999998
2014-05-14,2698.85,2746.88,2694.97,2738.91,23860.0474,152.06225049999998
2014-05-15,2737.52,2790.0,2730.0,2773.02,24929.4035,124.930305
2014-05-16,2773.2,2816.33,2730.0,2790.0,34926.5566,124.930305
2014-05-17,2789.51,2800.0,2775.01,2779.97,10225.9483,290.45921269999997
2014-05-18,2780.0,2785.0,2757.82,2760.0,9049.0299,290.45921269999997
2014-05-19,2760.49,2772.45,2749.11,2766.74,12573.9533,181.5629241
2014-05-20,2766.63,2891.98,2761.1,2885.06,37096.244,181.5629241
2014-05-21,2890.0,3090.0,2885.0,3047.11,52654.8995,120.066227
2014-05-22,3046.82,3199.0,3026.3,3157.85,60052.7918,120.066227
2014-05-23,3157.86,3376.94,3155.34,3291.41,76075.605,103.9358245
2014-05-24,3292.98,3294.98,3184.0,3215.73,38464.0392,103.9358245
2014-05-25,3215.33,3587.16,3203.02,3520.0,97457.0784,116.5268071
2014-05-26,3520.0,3673.7,3516.94,3607.09,65188.8064,116.5268071
2014-05-27,3608.08,3660.0,3453.97,3520.0,51994.0269,110.4004585
2014-05-28,3515.36,3635.13,3500.0,3557.0,42427.263,110.4004585
2014-05-29,3557.82,3585.0,3476.92,3524.0,27781.0633,160.5104222
2014-05-30,3524.02,3801.51,3511.0,3767.97,54228.0015,160.5104222
2014-05-31,3767.97,3899.99,3750.05,3869.03,46528.075,144.6944448
2014-06-01,3869.03,4220.03,3864.0,4135.0,68975.7135,144.6944448
2014-06-02,4134.97,4214.8,3895.0,3920.73,60568.6377,146.798191
2014-06-03,3920.68,4228.0,3913.0,4188.0,60992.969000000005,146.798191
2014-06-04,4188.0,4211.01,3756.0,4020.0,80286.4041,125.25912620000001
2014-06-05,4019.97,4166.0,3950.97,4102.99,56241.5518,125.25912620000001
2014-06-06,4102.96,4133.78,4046.32,4099.94,36061.4371,126.09754609999999
2014-06-07,4099.94,4120.0,4010.8,4080.03,32408.2174,126.09754609999999
2014-06-08,4080.33,4102.25,4060.0,4071.99,16555.0696,279.58565439999995
2014-06-09,4072.13,4082.0,4000.0,4030.0,21529.6994,279.58565439999995
2014-06-10,4030.0,4135.0,4011.0,4106.04,24415.7805,74.59334651
2014-06-11,4106.05,4144.89,4020.0,4048.41,33533.8882,74.59334651
2014-06-12,4047.02,4064.97,3888.0,3888.0,35070.4246,88.01273861
2014-06-13,3892.89,3929.55,3700.0,3791.1,65169.7781,88.01273861
2014-06-14,3791.1,3837.95,3580.56,3584.85,50448.6467,184.6709288
2014-06-15,3583.06,3674.0,3505.3,3537.77,58478.4555,184.6709288
2014-06-16,3538.98,3789.0,3528.0,3729.3,62627.1547,154.457088
2014-06-17,3729.3,3773.11,3716.1,3754.92,23415.0971,154.457088
2014-06-18,3754.0,3839.19,3745.0,3788.82,36751.8405,152.00843989999998
2014-06-19,3788.51,3830.0,3768.11,3773.82,28849.8327,152.00843989999998
2014-06-20,3773.85,3794.9,3678.0,3700.7,33590.6124,186.4602177
2014-06-21,3700.8,3750.65,3657.0,3730.03,25244.8939,186.4602177
2014-06-22,3730.05,3800.65,3716.0,3775.1,27551.8031,258.8920747
2014-06-23,3775.1,3783.53,3643.39,3693.84,37227.9718,258.8920747
2014-06-24,3693.75,3725.0,3660.0,3715.0,24982.812,58.03111477
2014-06-25,3713.51,3720.0,3566.94,3593.0,41311.4267,58.03111477
2014-06-26,3593.0,3614.02,3539.99,3587.44,34057.929,114.9761578
2014-06-27,3587.44,3726.99,3585.0,3706.0,33207.5347,114.9761578
2014-06-28,3706.0,3810.0,3676.0,3746.6,44413.5108,201.4912592
2014-06-29,3746.15,3783.0,3711.03,3721.97,22326.7484,201.4912592
2014-06-30,3721.98,3930.0,3717.36,3873.09,69554.2997,150.5424418
2014-07-01,3873.21,4084.99,3867.0,4027.48,76719.0439,150.5424418
2014-07-02,4027.61,4055.0,3926.64,4039.0,51491.1399,120.55187790000001
2014-07-03,4039.0,4075.01,3960.0,3973.7,48935.6646,120.55187790000001
2014-07-04,3973.67,4018.0,3911.0,3938.87,34619.1172,156.92926540000002
2014-07-05,3938.0,3945.0,3875.3,3914.0,24627.1405,156.92926540000002
2014-07-06,3914.0,3936.0,3875.12,3906.06,23772.4522,291.80123039999995
2014-07-07,3906.06,3927.88,3811.53,3816.01,26208.2636,291.80123039999995
2014-07-08,3816.01,3876.03,3791.29,3837.31,23077.7379,139.8225917
2014-07-09,3837.37,3869.65,3815.48,3831.0,17196.9931,139.8225917
2014-07-10,3832.31,3860.0,3756.0,3782.31,21720.2544,174.4580437
2014-07-11,3782.63,3886.45,3775.0,3858.64,22813.8822,174.4580437
2014-07-12,3859.86,3919.0,3836.49,3844.06,20722.1196,242.5153324
2014-07-13,3844.06,3920.0,3836.0,3864.23,22827.4509,242.5153324
2014-07-14,3864.0,3866.66,3777.0,3792.16,18253.6866,203.84786469999997
2014-07-15,3792.27,3844.0,3783.42,3820.0,13959.9703,203.84786469999997
2014-07-16,3819.0,3830.0,3767.09,3785.63,13912.8744,121.3594547
2014-07-17,3786.9,3885.0,3761.0,3851.06,16570.0405,121.3594547
2014-07-18,3854.79,3875.8,3820.0,3820.47,19030.7888,161.9371052
2014-07-19,3820.02,3917.0,3817.98,3871.01,20925.0574,161.9371052
2014-07-20,3871.45,3880.05,3830.48,3837.25,7889.8574,308.9633888
2014-07-21,3837.26,3850.0,3815.0,3842.0,11001.2584,308.9633888
2014-07-22,3841.97,3865.0,3824.0,3837.26,9779.4105,122.23749679999999
2014-07-23,3836.26,3846.6,3830.0,3842.0,5987.5281,122.23749679999999
2014-07-24,3842.14,3843.5,3701.11,3733.0,21319.2551,124.7444246
2014-07-25,3733.9,3760.6,3701.0,3717.66,16757.1738,124.7444246
2014-07-26,3717.57,3725.0,3659.98,3672.47,18479.64,260.4709311
2014-07-27,3672.83,3713.17,3667.62,3681.95,12313.1679,260.4709311
2014-07-28,3682.12,3685.0,3564.44,3595.38,29859.5528,170.4795886
2014-07-29,3595.81,3639.1,3566.0,3591.17,21429.9119,170.4795886
2014-07-30,3592.68,3610.0,3523.1,3553.33,16411.8541,170.8339504
2014-07-31,3554.71,3645.0,3468.0,3601.99,45888.1989,170.8339504
2014-08-01,3599.21,3705.43,3595.07,3703.0,39535.4111,78.76181989
2014-08-02,3698.48,3703.6,3607.57,3612.75,31245.5382,78.76181989
2014-08-03,3612.65,3642.0,3567.46,3633.16,16157.2487,266.2813463
2014-08-04,3633.14,3655.0,3605.0,3643.07,15103.953000000001,266.2813463
2014-08-05,3643.07,3655.0,3592.83,3614.49,21769.1962,96.13317053
2014-08-06,3615.33,3638.88,3606.0,3617.57,12856.2842,96.13317053
2014-08-07,3617.57,3645.0,3606.0,3630.84,11651.9168,130.1644794
2014-08-08,3629.44,3733.09,3627.13,3659.48,23943.0516,130.1644794
2014-08-09,3658.57,3667.2,3611.64,3629.81,10030.9648,142.27363200000002
2014-08-10,3629.81,3670.0,3615.3,3637.86,23960.1954,142.27363200000002
2014-08-11,3637.93,3648.24,3615.0,3616.35,9670.1029,176.1030281
2014-08-12,3615.53,3624.8,3450.87,3480.16,38746.0794,176.1030281
2014-08-13,3478.73,3529.0,3207.01,3290.0,38582.1798,105.742958
2014-08-14,3290.0,3346.23,3040.03,3092.0,61935.8731,105.742958
2014-08-15,3092.03,3180.0,3039.97,3057.0,43026.6009,95.60434115
2014-08-16,3056.91,3137.98,2895.79,3093.03,57408.3217,95.60434115
2014-08-17,3093.02,3216.98,2965.1,3008.97,39269.7489,159.55150030000001
2014-08-18,3007.21,3027.34,2751.0,2843.49,54230.6037,159.55150030000001
2014-08-19,2843.54,2945.34,2769.39,2904.96,46927.2486,109.0218376
2014-08-20,2904.96,3147.49,2862.51,3121.23,57224.7303,109.0218376
2014-08-21,3120.01,3290.0,3067.0,3183.24,65607.8792,116.8457439
2014-08-22,3183.24,3209.77,3057.97,3188.03,44465.4229,116.8457439
2014-08-23,3188.03,3189.87,3043.0,3079.87,32038.4153,183.9729262
2014-08-24,3079.87,3109.99,3021.0,3079.63,22513.767999999996,183.9729262
2014-08-25,3079.88,3150.05,3052.6,3072.66,19541.6673,117.7700712
2014-08-26,3072.66,3155.9,3055.89,3133.79,25851.988999999998,117.7700712
2014-08-27,3134.78,3230.0,3120.0,3155.17,30614.227000000003,114.1383583
2014-08-28,3155.17,3190.6,3105.21,3110.65,21949.4491,114.1383583
2014-08-29,3110.7,3155.0,3086.0,3129.46,20239.2363,180.134941
2014-08-30,3129.48,3142.0,3081.0,3083.88,12594.7483,180.134941
2014-08-31,3083.88,3099.08,2967.0,2986.94,18085.997,191.46061569999998
2014-09-01,2987.99,2998.0,2890.0,2941.33,25419.9207,191.46061569999998
2014-09-02,2941.96,2948.75,2874.97,2930.0,20869.1481,111.753773
2014-09-03,2929.89,2959.51,2903.31,2924.93,16548.2421,111.753773
2014-09-04,2924.0,3035.0,2900.0,3011.99,20652.8417,149.4016232
2014-09-05,3011.27,3028.05,2960.99,2977.73,20461.9913,149.4016232
2014-09-06,2976.51,2990.22,2950.0,2972.17,11877.7257,136.52026919999997
2014-09-07,2972.17,2990.36,2958.6,2974.0,10674.2133,136.52026919999997
2014-09-08,2974.0,2978.0,2881.0,2916.76,18674.0329,124.79911829999999
2014-09-09,2916.88,2945.0,2857.03,2879.0,20915.4789,124.79911829999999
2014-09-10,2878.93,2969.57,2870.0,2952.8,23244.9344,107.46045840000001
2014-09-11,2953.4,2962.0,2911.0,2924.9,17472.5197,107.46045840000001
2014-09-12,2924.9,2930.0,2891.0,2920.0,18946.4846,139.2633361
2014-09-13,2919.9,2943.55,2910.0,2930.8,14444.6986,139.2633361
2014-09-14,2930.8,2940.0,2906.03,2924.59,15273.4104,191.14897109999998
2014-09-15,2924.26,2927.99,2902.0,2916.58,10866.7689,191.14897109999998
2014-09-16,2916.42,2920.0,2865.0,2870.6,14026.4502,141.46110190000002
2014-09-17,2870.43,2879.85,2811.81,2827.12,16351.2529,141.46110190000002
2014-09-18,2826.11,2829.49,2645.13,2679.52,31913.0637,88.41746597
2014-09-19,2679.45,2679.45,2358.0,2465.49,78676.4809,88.41746597
2014-09-20,2465.8,2615.48,2366.0,2565.55,59425.6675,93.06584454
2014-09-21,2564.0,2608.46,2415.0,2474.16,65984.6933,93.06584454
2014-09-22,2473.81,2505.66,2432.0,2464.18,38757.1833,156.03319069999998
2014-09-23,2464.32,2497.06,2410.0,2436.09,33279.3671,156.03319069999998
2014-09-24,2437.92,2735.0,2420.11,2623.0,73839.4577,101.5522342
2014-09-25,2623.0,2639.99,2504.66,2527.03,41772.6781,101.5522342
2014-09-26,2528.31,2547.2,2440.0,2472.0,32487.4772,114.38686489999999
2014-09-27,2472.68,2490.0,2420.95,2422.0,24966.4755,114.38686489999999
2014-09-28,2421.98,2455.0,2345.1,2360.0,29178.1713,143.3691122
2014-09-29,2359.99,2375.5,2275.0,2350.0,50546.0663,143.3691122
2014-09-30,2349.99,2377.0,2294.52,2360.83,37649.7158,98.65064221
2014-10-01,2360.83,2428.99,2340.0,2348.32,44967.6663,98.65064221
2014-10-02,2348.32,2365.0,2290.0,2297.4,25149.1506,112.2664567
2014-10-03,2297.45,2320.0,2256.21,2265.39,33801.71,112.2664567
2014-10-04,2265.39,2278.0,2089.01,2089.87,65417.9027,75.09224335
2014-10-05,2089.01,2120.0,1850.0,1861.25,131376.2354,75.09224335
2014-10-06,1864.95,2117.0,1818.18,2096.86,180533.3985,53.28436383
2014-10-07,2095.23,2136.03,1986.0,2020.99,121173.6192,53.28436383
2014-10-08,2020.95,2120.0,2000.0,2110.21,106711.9699,72.88428376
2014-10-09,2110.21,2333.45,2079.03,2304.46,143564.0775,72.88428376
2014-10-10,2304.41,2315.99,2183.1,2189.03,135669.9622,72.43444786
2014-10-11,2190.05,2270.99,2153.21,2165.1,79176.9218,72.43444786
2014-10-12,2165.07,2235.0,2159.83,2216.83,58910.795999999995,130.8591764
2014-10-13,2216.83,2331.98,2208.0,2299.01,98065.6504,130.8591764
2014-10-14,2299.34,2496.23,2255.01,2452.08,142000.0609,64.19985817
2014-10-15,2452.11,2495.0,2383.09,2403.0,93478.6866,64.19985817
2014-10-16,2403.0,2451.7,2318.12,2339.98,74263.9756,103.4195282
2014-10-17,2338.11,2361.55,2285.59,2316.03,74326.0867,103.4195282
2014-10-18,2315.11,2394.0,2260.0,2370.0,85887.8233,119.90658459999999
2014-10-19,2370.0,2423.0,2352.75,2389.15,52287.7132,119.90658459999999
2014-10-20,2389.15,2394.0,2326.1,2356.0,65524.9518,109.63036000000001
2014-10-21,2354.92,2388.78,2322.0,2372.28,52218.9754,109.63036000000001
2014-10-22,2372.28,2374.99,2318.35,2338.44,42961.7645,69.90899474
2014-10-23,2338.44,2341.97,2191.24,2205.0,93437.7877,69.90899474
2014-10-24,2205.05,2220.0,2158.0,2194.26,66438.6987,83.6909904
2014-10-25,2194.5,2199.7,2090.0,2139.34,93121.3365,83.6909904
2014-10-26,2139.45,2190.09,2112.0,2139.0,59961.6949,147.2443854
2014-10-27,2139.0,2175.92,2106.17,2170.2,80765.0265,147.2443854
2014-10-28,2171.57,2184.0,2130.0,2143.0,72978.428,115.1383611
2014-10-29,2143.0,2155.0,2066.13,2076.0,78943.5353,115.1383611
2014-10-30,2076.42,2082.51,2037.0,2046.26,62660.6631,97.16600877
2014-10-31,2046.27,2142.0,2035.48,2067.55,82067.8198,97.16600877
2014-11-01,2067.36,2090.0,1963.19,1988.0,76825.0877,119.7864837
2014-11-02,1988.0,2010.0,1948.95,1968.0,39805.5134,119.7864837
2014-11-03,1968.0,2034.08,1967.0,1976.0,64222.8648,106.68089909999999
2014-11-04,1975.34,2008.87,1952.52,1977.54,107179.9247,106.68089909999999
2014-11-05,1977.43,2069.0,1965.0,2054.0,151940.7254,59.03555723
2014-11-06,2054.9,2124.8,2052.0,2122.51,80860.81,59.03555723
2014-11-07,2122.51,2149.98,2079.24,2086.96,204807.1945,74.44458367
2014-11-08,2086.97,2130.0,2080.0,2085.34,58112.3268,74.44458367
2014-11-09,2085.35,2195.0,2085.31,2179.0,63091.3115,134.0197212
2014-11-10,2179.0,2286.0,2175.0,2268.0,151084.728,134.0197212
2014-11-11,2267.97,2283.78,2217.37,2232.0,78463.2276,87.21943713
2014-11-12,2232.0,2478.75,2216.13,2463.25,150008.2649,87.21943713
2014-11-13,2463.15,2958.11,2460.0,2688.61,255566.8819,45.30014864
2014-11-14,2689.04,2697.0,2332.0,2443.92,202885.7499,45.30014864
2014-11-15,2443.92,2495.0,2275.84,2312.76,109329.2846,81.91733761
2014-11-16,2313.32,2395.0,2255.9,2306.83,101711.5049,81.91733761
2014-11-17,2307.07,2524.54,2305.5,2451.0,119029.9035,76.43492844
2014-11-18,2451.0,2458.35,2277.0,2326.14,115315.9513,76.43492844
2014-11-19,2326.96,2383.0,2294.99,2322.75,74185.0344,94.4086396
2014-11-20,2322.75,2346.48,2187.1,2208.34,77503.0191,94.4086396
2014-11-21,2210.01,2223.0,2102.91,2155.11,80916.6163,83.96440692
2014-11-22,2155.1,2226.92,2142.0,2177.05,70099.1633,83.96440692
2014-11-23,2177.93,2211.89,2145.0,2192.17,45621.9418,160.8650073
2014-11-24,2191.65,2354.0,2190.01,2325.35,117952.9395,160.8650073
2014-11-25,2325.34,2455.9,2319.0,2334.06,157176.275,66.50981341
2014-11-26,2333.08,2339.0,2245.33,2299.22,99527.9407,66.50981341
2014-11-27,2299.9,2310.0,2250.0,2264.32,67665.6555,104.0211319
2014-11-28,2263.44,2300.0,2195.01,2283.9,87657.6006,104.0211319
2014-11-29,2283.76,2391.0,2280.0,2347.68,119310.5798,68.63284657
2014-11-30,2347.68,2365.0,2286.04,2306.02,60636.5247,68.63284657
2014-12-01,2306.06,2369.99,2295.0,2339.4,70039.1963,85.34626316
2014-12-02,2339.36,2381.91,2328.11,2369.35,60347.7915,85.34626316
2014-12-03,2369.76,2378.0,2293.0,2327.33,55141.4801,64.99676353
2014-12-04,2327.92,2340.0,2271.0,2288.24,65717.9568,64.99676353
2014-12-05,2288.95,2324.0,2260.01,2313.78,71943.6294,50.99191359
2014-12-06,2313.78,2345.61,2281.23,2313.6,74957.8525,50.99191359
2014-12-07,2314.04,2318.17,2296.91,2315.9,23837.2259,123.593476
2014-12-08,2315.17,2316.14,2236.04,2263.0,100597.7269,123.593476
2014-12-09,2263.05,2277.7,2102.0,2155.22,120282.2738,42.09448733
2014-12-10,2155.12,2195.0,2132.39,2152.35,53168.7243,42.09448733
2014-12-11,2152.33,2261.63,2060.0,2194.28,98731.2562,75.59763414
2014-12-12,2193.68,2199.55,2132.28,2168.09,60998.1958,75.59763414
2014-12-13,2168.09,2198.0,2125.0,2149.0,55305.6488,97.57146148
2014-12-14,2149.0,2169.0,2130.11,2152.2,34465.2275,97.57146148
2014-12-15,2152.2,2184.04,2140.0,2153.41,39884.3932,96.2194877
2014-12-16,2153.42,2158.44,2042.49,2074.43,93379.6265,96.2194877
2014-12-17,2074.31,2084.72,1955.5,1974.67,107771.3648,61.20937295
2014-12-18,1974.67,2030.0,1875.0,1920.78,116443.5854,61.20937295
2014-12-19,1920.73,1960.0,1896.11,1938.17,58187.0657,72.39974752
2014-12-20,1938.2,2046.1,1933.0,2025.78,88382.6181,72.39974752
2014-12-21,2025.79,2041.7,1985.03,2015.6,39528.4319,123.60834129999999
2014-12-22,2015.91,2098.0,1993.0,2065.45,67305.857,123.60834129999999
2014-12-23,2065.49,2109.0,2050.3,2084.1,79876.6088,71.62073661
2014-12-24,2084.2,2096.0,2056.36,2061.64,30954.4293,71.62073661
2014-12-25,2061.64,2061.64,1961.0,1983.97,62323.4921,116.57809830000001
2014-12-26,1983.98,2018.0,1958.21,2011.81,42937.806,116.57809830000001
2014-12-27,2012.13,2070.0,1934.0,1947.55,70415.6515,100.5378511
2014-12-28,1947.01,1974.99,1921.0,1955.69,44876.5789,100.5378511
2014-12-29,1955.28,1990.0,1935.0,1952.72,81534.7039,103.5117073
2014-12-30,1952.72,1954.9,1903.33,1929.37,31819.6384,103.5117073
2014-12-31,1929.4,1945.0,1909.05,1943.9,37004.5176,80.86537377
2015-01-01,1943.91,1969.91,1938.59,1950.06,31000.0025,80.86537377
2015-01-02,1950.06,1952.49,1935.0,1944.6,18308.5936,152.72797849999998
2015-01-03,1944.63,1949.8,1845.0,1862.99,59296.4414,152.72797849999998
2015-01-04,1862.55,1871.98,1582.5,1624.0,129218.2208,45.16589358
2015-01-05,1625.07,1725.0,1606.0,1685.0,106866.0401,45.16589358
2015-01-06,1685.27,1715.0,1646.3,1691.42,68225.6243,67.12659377
2015-01-07,1691.04,1778.52,1688.85,1759.0,93107.4737,67.12659377
2015-01-08,1759.0,1815.0,1725.0,1738.73,75126.3116,73.62198274
2015-01-09,1738.73,1763.0,1713.0,1739.23,43357.1304,73.62198274
2015-01-10,1739.48,1773.03,1666.0,1682.02,73371.7855,55.16126086
2015-01-11,1681.12,1705.0,1635.0,1645.0,45331.9176,55.16126086
2015-01-12,1644.74,1686.45,1613.0,1679.2,68661.7661,72.33986839
2015-01-13,1679.23,1686.15,1412.0,1441.1,143175.5533,72.33986839
2015-01-14,1441.01,1456.0,900.0,1181.01,235165.0616,30.53325144
2015-01-15,1182.92,1349.0,1015.04,1289.0,209833.5455,30.53325144
2015-01-16,1289.0,1361.17,1202.0,1269.95,139624.516,50.31513809
2015-01-17,1269.81,1300.03,1170.0,1206.69,117195.257,50.31513809
2015-01-18,1206.69,1361.0,1180.0,1295.0,111440.8228,90.22279635
2015-01-19,1294.96,1344.0,1248.0,1282.92,91090.1,90.22279635
2015-01-20,1282.93,1325.0,1249.99,1293.69,88771.2381,74.12990068
2015-01-21,1293.77,1320.0,1283.55,1305.44,43573.2272,74.12990068
2015-01-22,1305.44,1466.0,1303.64,1424.06,118368.1585,53.11629003
2015-01-23,1424.06,1450.0,1375.0,1422.17,92836.429,53.11629003
2015-01-24,1422.17,1509.95,1408.61,1498.0,84361.3793,70.63225297
2015-01-25,1498.0,1580.0,1490.1,1512.94,119847.4367,70.63225297
2015-01-26,1512.61,1920.65,1502.0,1665.0,292829.962,38.72852195
2015-01-27,1664.15,1704.98,1551.0,1614.16,159708.0003,38.72852195
2015-01-28,1614.17,1667.8,1564.35,1583.02,96943.7306,81.96835279999999
2015-01-29,1583.02,1594.65,1370.0,1435.28,123461.2128,81.96835279999999
2015-01-30,1435.27,1513.0,1403.0,1423.07,90882.3771,71.44050509
2015-01-31,1423.07,1461.95,1390.0,1426.49,77681.3441,71.44050509
2015-02-01,1426.15,1438.0,1305.77,1343.8,87268.9409,85.37286162
2015-02-02,1343.67,1454.17,1343.0,1395.72,114337.3408,85.37286162
2015-02-03,1395.72,1553.3,1387.65,1482.28,128633.8523,64.60221839
2015-02-04,1482.28,1494.24,1364.29,1398.51,93945.1635,64.60221839
2015-02-05,1398.51,1430.0,1337.64,1344.83,76316.7558,66.62355579
